timestamp,gyro_x,gyro_y,gyro_z
1755668818.6921852,0.009,-0.997,0.102
1755668818.814368,0.009,-0.998,0.101
1755668818.9284182,0.008,-0.998,0.102
1755668819.048272,0.009,-0.998,0.101
1755668819.166674,0.008,-0.998,0.102
1755668819.285554,0.009,-0.997,0.102
1755668819.39975,0.009,-0.997,0.102
1755668819.5206358,0.009,-0.997,0.101
1755668819.6374578,0.008,-0.997,0.102
1755668819.749799,0.009,-0.997,0.102
1755668819.876978,0.009,-0.998,0.102
1755668819.991997,0.009,-0.997,0.102
1755668820.12308,0.009,-0.997,0.101
1755668820.243037,0.008,-0.998,0.102
1755668820.3568692,0.008,-0.998,0.102
1755668820.467693,0.009,-0.998,0.101
1755668820.594347,0.008,-0.998,0.102
1755668820.711863,0.009,-0.998,0.102
1755668820.829965,0.008,-0.997,0.102
1755668820.9506218,0.008,-0.998,0.102
1755668821.061911,0.009,-0.999,0.102
1755668821.179294,0.009,-0.999,0.102
1755668821.295862,0.007,-0.998,0.102
1755668821.414314,0.008,-0.998,0.102
1755668821.526509,0.008,-0.998,0.103
1755668821.642847,0.009,-0.998,0.102
1755668821.7563798,0.009,-0.997,0.102
1755668821.87157,0.008,-0.998,0.102
1755668821.985556,0.008,-0.998,0.102
1755668822.097883,0.009,-0.997,0.102
1755668822.219733,0.008,-0.999,0.102
1755668822.3464289,0.009,-0.998,0.101
1755668822.462079,0.009,-0.997,0.101
1755668822.576244,0.009,-0.998,0.102
1755668822.6869278,0.01,-0.998,0.101
1755668822.845984,0.007,-0.998,0.103
1755668822.96197,0.01,-0.997,0.101
1755668823.082319,0.008,-0.997,0.102
1755668823.195915,0.008,-0.998,0.102
1755668823.312383,0.009,-0.997,0.102
1755668823.437435,0.009,-0.998,0.101
1755668823.554802,0.008,-0.998,0.102
1755668823.667111,0.008,-0.997,0.101
1755668823.782911,0.009,-0.998,0.101
1755668823.893883,0.008,-0.997,0.102
1755668824.010968,0.009,-0.997,0.102
1755668824.129725,0.008,-0.997,0.102
1755668824.2398798,0.008,-0.998,0.101
1755668824.350121,0.008,-0.998,0.102
1755668824.4692118,0.008,-0.999,0.102
1755668824.583097,0.008,-0.998,0.101
1755668824.698627,0.009,-0.999,0.102
1755668824.830079,0.008,-0.997,0.102
1755668824.949483,0.008,-0.998,0.102
1755668825.0580952,0.008,-0.998,0.102
1755668825.178264,0.009,-0.998,0.103
1755668825.3069718,0.01,-0.999,0.102
1755668825.422796,0.008,-0.998,0.103
1755668825.555763,0.011,-0.998,0.102
1755668825.6883042,0.008,-0.998,0.102
1755668825.797877,0.008,-0.998,0.102
1755668825.91788,0.008,-0.998,0.102
1755668826.0310678,0.009,-0.998,0.102
1755668826.1482549,0.009,-0.998,0.102
1755668826.269423,0.009,-0.999,0.102
1755668826.385322,0.009,-0.998,0.102
1755668826.495104,0.008,-0.998,0.103
1755668826.617049,0.009,-0.998,0.102
1755668826.726686,0.008,-0.998,0.102
1755668826.84586,0.009,-0.998,0.102
1755668826.965502,0.008,-0.998,0.102
1755668827.0782678,0.008,-0.997,0.102
1755668827.207162,0.008,-0.999,0.103
1755668827.322871,0.009,-0.998,0.102
1755668827.44355,0.007,-0.998,0.102
1755668827.5651,0.009,-0.999,0.102
1755668827.683725,0.008,-0.999,0.102
1755668827.793775,0.009,-0.997,0.102
1755668827.907957,0.007,-0.998,0.102
1755668828.02654,0.008,-0.998,0.102
1755668828.14213,0.009,-0.997,0.101
1755668828.252918,0.009,-0.998,0.102
1755668828.370256,0.008,-0.998,0.101
1755668828.490136,0.01,-0.998,0.102
1755668828.6106298,0.009,-0.997,0.101
1755668828.7282372,0.009,-0.998,0.102
1755668828.849814,0.009,-0.997,0.102
1755668828.9623418,0.008,-0.998,0.103
1755668829.077,0.009,-0.998,0.103
1755668829.201676,0.008,-0.998,0.102
1755668829.341488,0.007,-0.998,0.102
1755668829.453768,0.01,-0.998,0.101
1755668829.57242,0.008,-0.998,0.101
1755668829.681677,0.009,-0.997,0.101
1755668829.7970712,0.007,-0.998,0.102
1755668829.91065,0.009,-0.998,0.101
1755668830.027197,0.008,-0.998,0.102
1755668830.144191,0.011,-0.998,0.101
1755668830.260992,0.008,-0.997,0.102
1755668830.373446,0.009,-0.997,0.102
1755668830.492069,0.008,-0.997,0.102
1755668830.6009111,0.009,-0.998,0.101
1755668830.7124422,0.008,-0.997,0.102
1755668830.822986,0.009,-0.998,0.102
1755668830.94128,0.009,-0.998,0.102
1755668831.055126,0.009,-0.998,0.102
1755668831.165411,0.01,-0.999,0.102
1755668831.2798998,0.008,-0.997,0.102
1755668831.392604,0.008,-0.998,0.102
1755668831.504769,0.008,-0.998,0.102
1755668831.619803,0.009,-0.998,0.101
1755668831.732224,0.008,-0.999,0.102
1755668831.847767,0.009,-0.998,0.102
1755668831.967089,0.009,-0.997,0.102
1755668832.0820282,0.009,-0.998,0.102
1755668832.1888168,0.008,-0.998,0.102
1755668832.2989628,0.01,-0.998,0.102
1755668832.429356,0.008,-0.999,0.101
1755668832.546627,0.008,-0.997,0.101
1755668832.6601658,0.008,-0.998,0.103
1755668832.7647948,0.01,-0.997,0.101
1755668832.876042,0.007,-0.998,0.103
1755668832.997378,0.01,-0.998,0.101
1755668833.112053,0.007,-0.999,0.102
1755668833.238701,0.01,-0.997,0.102
1755668833.359377,0.008,-0.998,0.102
1755668833.477241,0.009,-0.998,0.102
1755668833.590602,0.008,-0.998,0.102
1755668833.700717,0.009,-0.998,0.102
1755668833.814403,0.008,-0.997,0.101
1755668833.930601,0.008,-0.998,0.102
1755668834.040309,0.009,-0.998,0.101
1755668834.154036,0.01,-0.998,0.102
1755668834.2604349,0.008,-0.998,0.102
1755668834.3655329,0.008,-0.998,0.102
1755668834.475785,0.009,-0.998,0.101
1755668834.590396,0.008,-0.998,0.101
1755668834.703486,0.009,-0.998,0.102
1755668834.8214889,0.009,-0.998,0.102
1755668834.936457,0.008,-0.998,0.102
1755668835.0474198,0.008,-0.998,0.102
1755668835.218672,0.008,-0.998,0.102
1755668835.3340192,0.009,-0.998,0.102
1755668835.457419,0.008,-0.998,0.102
1755668835.579848,0.008,-0.997,0.102
1755668835.695518,0.009,-0.998,0.101
1755668835.803661,0.008,-0.998,0.102
1755668835.907658,0.008,-0.997,0.102
1755668836.024739,0.01,-0.997,0.101
1755668836.138149,0.008,-0.998,0.102
1755668836.248632,0.009,-0.998,0.101
1755668836.3617349,0.007,-0.997,0.103
1755668836.480216,0.011,-0.998,0.102
1755668836.59499,0.008,-0.997,0.102
1755668836.702898,0.009,-0.998,0.101
1755668836.819666,0.009,-0.999,0.102
1755668836.929663,0.008,-0.998,0.102
1755668837.047411,0.011,-0.997,0.102
1755668837.15378,0.009,-0.998,0.102
1755668837.2696488,0.008,-0.998,0.101
1755668837.37676,0.009,-0.998,0.102
1755668837.489011,0.009,-0.997,0.103
1755668837.610341,0.009,-0.998,0.103
1755668837.719027,0.008,-0.997,0.102
1755668837.8436842,0.009,-0.998,0.101
1755668837.960564,0.008,-0.997,0.102
1755668838.071567,0.01,-0.998,0.102
1755668838.189758,0.007,-0.997,0.102
1755668838.303295,0.009,-0.998,0.102
1755668838.4215329,0.008,-0.996,0.102
1755668838.539784,0.009,-0.997,0.102
1755668838.653682,0.009,-0.997,0.102
1755668838.7633762,0.009,-0.998,0.102
1755668838.886108,0.008,-0.997,0.103
1755668838.999436,0.009,-0.999,0.102
1755668839.117718,0.01,-0.997,0.102
1755668839.2330382,0.008,-0.997,0.102
1755668839.353736,0.009,-0.997,0.102
1755668839.474507,0.008,-0.998,0.102
1755668839.59615,0.008,-0.998,0.102
1755668839.71356,0.009,-0.998,0.102
1755668839.8363771,0.009,-0.998,0.101
1755668839.954755,0.009,-0.998,0.102
1755668840.0762,0.008,-0.998,0.102
1755668840.190739,0.009,-0.999,0.102
1755668840.301729,0.008,-0.998,0.102
1755668840.423583,0.009,-0.998,0.101
1755668840.539762,0.009,-0.998,0.102
1755668840.652868,0.009,-0.998,0.102
1755668840.7719162,0.01,-0.998,0.102
1755668840.881102,0.008,-0.998,0.101
1755668840.9938922,0.009,-0.998,0.101
1755668841.109154,0.008,-0.997,0.102
1755668841.248467,0.009,-0.998,0.101
1755668841.372489,0.008,-0.998,0.101
1755668841.48792,0.008,-0.998,0.102
1755668841.602802,0.009,-0.998,0.102
1755668841.7402182,0.009,-0.997,0.102
1755668841.857266,0.009,-0.997,0.101
1755668841.961406,0.009,-0.998,0.102
1755668842.081708,0.008,-0.998,0.102
1755668842.200657,0.008,-0.998,0.102
1755668842.3145971,0.008,-0.998,0.102
1755668842.43331,0.01,-0.998,0.102
1755668842.548964,0.007,-0.998,0.101
1755668842.6692889,0.008,-0.998,0.102
1755668842.773953,0.008,-0.998,0.102
1755668842.891383,0.009,-0.997,0.102
1755668843.0143502,0.009,-0.999,0.102
1755668843.136118,0.008,-0.998,0.102
1755668843.248091,0.008,-0.997,0.102
1755668843.3855722,0.009,-0.998,0.102
1755668843.738857,0.008,-0.998,0.102
1755668843.861753,0.009,-0.998,0.102
1755668843.982261,0.007,-0.998,0.103
1755668844.111579,0.009,-0.998,0.102
1755668844.234098,0.008,-0.998,0.102
1755668844.338756,0.009,-0.998,0.102
1755668844.450311,0.009,-0.998,0.102
1755668844.566922,0.008,-0.997,0.102
1755668844.678574,0.009,-0.998,0.102
1755668844.798052,0.008,-0.998,0.101
1755668844.9088871,0.009,-0.998,0.102
1755668845.018755,0.009,-0.998,0.101
1755668845.138272,0.009,-0.998,0.102
1755668845.2601202,0.008,-0.998,0.103
1755668845.373652,0.009,-0.998,0.102
1755668845.505847,0.009,-0.997,0.102
1755668845.613603,0.009,-0.998,0.102
1755668845.72106,0.008,-0.998,0.102
1755668845.839235,0.009,-0.998,0.102
1755668845.955261,0.008,-0.998,0.102
1755668846.078478,0.008,-0.997,0.103
1755668846.204113,0.009,-0.998,0.102
1755668846.335501,0.008,-0.998,0.102
1755668846.454387,0.009,-0.998,0.102
1755668846.574207,0.008,-0.998,0.102
1755668846.687295,0.009,-0.997,0.102
1755668846.8057332,0.008,-0.999,0.102
1755668846.914826,0.008,-0.998,0.102
1755668847.035638,0.009,-0.998,0.102
1755668847.151474,0.009,-0.998,0.102
1755668847.271304,0.009,-0.998,0.102
1755668847.387199,0.009,-0.997,0.102
1755668847.49916,0.009,-0.997,0.102
1755668847.620657,0.008,-0.998,0.103
1755668847.738181,0.008,-0.997,0.102
1755668847.855171,0.008,-0.997,0.102
1755668847.9771469,0.009,-0.998,0.103
1755668848.095922,0.008,-0.998,0.103
1755668848.216658,0.008,-0.997,0.102
1755668848.35663,0.009,-0.999,0.102
1755668848.4757152,0.009,-0.998,0.102
1755668848.5981948,0.008,-0.998,0.103
1755668848.715945,0.008,-0.997,0.102
1755668848.834829,0.009,-0.998,0.101
1755668848.96178,0.009,-0.997,0.101
1755668849.098602,0.009,-0.998,0.102
1755668849.206901,0.008,-0.998,0.102
1755668849.345963,0.008,-0.998,0.102
1755668849.462173,0.009,-0.998,0.102
1755668849.5745862,0.008,-0.997,0.102
1755668849.690285,0.009,-0.998,0.102
1755668849.8133,0.008,-0.998,0.103
1755668849.930838,0.009,-0.998,0.103
1755668850.0407271,0.009,-0.998,0.102
1755668850.1555169,0.008,-0.998,0.102
1755668850.265057,0.009,-0.998,0.103
1755668850.372799,0.009,-0.998,0.102
1755668850.492197,0.009,-0.998,0.102
1755668850.613157,0.009,-0.998,0.102
1755668850.736371,0.01,-0.997,0.102
1755668850.855084,0.009,-0.998,0.102
1755668850.97015,0.009,-0.998,0.102
1755668851.0838609,0.009,-0.997,0.102
1755668851.19892,0.01,-0.998,0.102
1755668851.315509,0.008,-0.997,0.102
1755668851.436304,0.008,-0.998,0.102
1755668851.545535,0.008,-0.998,0.102
1755668851.655974,0.008,-0.997,0.101
1755668851.775737,0.008,-0.998,0.102
1755668851.8906271,0.009,-0.998,0.101
1755668852.007605,0.008,-0.998,0.101
1755668852.124139,0.008,-0.999,0.101
1755668852.2375329,0.008,-0.997,0.101
1755668852.344488,0.007,-0.997,0.101
1755668852.454175,0.008,-0.998,0.101
1755668852.564717,0.007,-0.998,0.102
1755668852.673696,0.01,-0.997,0.101
1755668852.787478,0.008,-0.998,0.101
1755668852.90104,0.009,-0.997,0.102
1755668853.024931,0.008,-0.998,0.101
1755668853.147212,0.009,-0.998,0.101
1755668853.263492,0.008,-0.997,0.102
1755668853.382457,0.008,-0.998,0.102
1755668853.497522,0.007,-0.998,0.102
1755668853.611875,0.01,-0.998,0.101
1755668853.7214148,0.009,-0.999,0.102
1755668853.845651,0.008,-0.998,0.103
1755668853.96177,0.009,-0.998,0.103
1755668854.070821,0.009,-0.999,0.102
1755668854.180331,0.009,-0.999,0.102
1755668854.2975738,0.007,-0.998,0.102
1755668854.406076,0.008,-0.998,0.103
1755668854.5175738,0.009,-0.997,0.102
1755668854.632127,0.009,-0.998,0.102
1755668854.741087,0.008,-0.998,0.102
1755668854.857551,0.008,-0.998,0.102
1755668854.967908,0.008,-0.997,0.102
1755668855.080012,0.009,-0.998,0.102
1755668855.2073312,0.009,-0.998,0.102
1755668855.311602,0.008,-0.998,0.102
1755668855.424757,0.008,-0.997,0.102
1755668855.5375402,0.009,-0.998,0.103
1755668855.647442,0.008,-0.999,0.102
1755668855.7593348,0.008,-0.997,0.102
1755668855.8743382,0.008,-0.998,0.103
1755668855.982018,0.009,-0.997,0.102
1755668856.090052,0.009,-0.998,0.102
1755668856.199856,0.009,-0.998,0.103
1755668856.3099031,0.011,-0.997,0.102
1755668856.421659,0.01,-0.997,0.102
1755668856.536957,0.006,-0.998,0.103
1755668856.6761138,0.011,-0.998,0.102
1755668856.787563,0.006,-0.998,0.103
1755668856.8958662,0.01,-0.999,0.101
1755668857.013682,0.005,-0.998,0.102
1755668857.134389,0.011,-0.995,0.101
1755668857.25057,0.006,-0.998,0.103
1755668857.3582,0.01,-0.997,0.101
1755668857.465195,0.008,-0.998,0.102
1755668857.582183,0.008,-0.998,0.101
1755668857.694479,0.008,-0.998,0.102
1755668857.8047202,0.01,-0.998,0.101
1755668857.913503,0.007,-0.998,0.102
1755668858.027943,0.011,-0.998,0.101
1755668858.14276,0.008,-0.998,0.102
1755668865.3589802,0.008,-0.998,0.102
1755668865.611913,0.008,-0.998,0.102
1755668865.717555,0.008,-0.998,0.102
1755668865.827039,0.008,-0.998,0.102
1755668865.932732,0.008,-0.998,0.102
1755668866.0497332,0.008,-0.998,0.102
1755668866.161315,0.008,-0.998,0.102
1755668866.27227,0.008,-0.998,0.102
1755668866.389055,0.008,-0.998,0.102
1755668866.498841,0.008,-0.998,0.102
1755668866.612206,0.008,-0.998,0.102
1755668866.727852,0.008,-0.998,0.102
1755668866.833677,0.008,-0.998,0.102
1755668866.953177,0.008,-0.998,0.102
1755668867.0649002,0.008,-0.998,0.102
1755668867.176267,0.008,-0.998,0.102
1755668867.2830029,0.008,-0.998,0.102
1755668867.399495,0.008,-0.998,0.102
1755668867.514006,0.008,-0.998,0.102
1755668867.627195,0.008,-0.998,0.102
1755668867.7461278,0.008,-0.998,0.102
1755668867.8543,0.008,-0.998,0.102
1755668867.967118,0.008,-0.998,0.102
1755668868.079672,0.008,-0.998,0.102
1755668868.215029,0.008,-0.998,0.102
1755668868.319861,0.008,-0.998,0.102
1755668868.434017,0.008,-0.998,0.102
1755668868.5457149,0.008,-0.998,0.102
1755668868.658839,0.008,-0.998,0.102
1755668868.7634912,0.008,-0.998,0.102
1755668891.2265532,-0.036,-0.982,-0.213
1755668891.470309,-0.053,-0.973,-0.209
1755668891.596781,-0.06,-0.956,-0.208
1755668891.711434,-0.061,-0.987,-0.203
1755668891.835825,-0.04,-0.967,-0.217
1755668891.958883,-0.036,-0.989,-0.194
1755668892.0761878,-0.032,-0.991,-0.204
1755668892.2022889,-0.033,-0.984,-0.19
1755668892.3230278,-0.038,-0.973,-0.192
1755668892.447955,-0.016,-0.989,-0.198
1755668892.566041,-0.036,-0.965,-0.171
1755668892.6831129,-0.11,-0.951,-0.123
1755668892.79288,0.026,-1.019,-0.282
1755668892.909372,0.036,-1.02,-0.307
1755668893.028364,0.014,-1.038,-0.254
1755668893.141464,-0.023,-0.945,-0.242
1755668893.252539,-0.019,-0.96,-0.247
1755668893.371702,-0.011,-0.97,-0.204
1755668893.490274,-0.005,-0.969,-0.223
1755668893.616089,0.0,-0.972,-0.24
1755668893.7304802,0.01,-1.01,-0.217
1755668893.846813,0.016,-0.977,-0.209
1755668893.958542,0.024,-0.989,-0.213
1755668894.081749,0.026,-0.977,-0.209
1755668894.198068,0.021,-0.966,-0.197
1755668894.313535,0.027,-0.98,-0.204
1755668894.424065,0.033,-0.975,-0.204
1755668894.546538,0.033,-0.965,-0.19
1755668894.654897,0.036,-0.985,-0.192
1755668894.776305,0.053,-0.928,-0.188
1755668894.886539,0.087,-0.94,-0.161
1755668895.00524,0.163,-1.045,-0.201
1755668895.12268,0.178,-0.978,-0.195
1755668895.2397308,0.162,-0.973,-0.182
1755668895.3592918,0.153,-1.012,-0.202
1755668895.477781,0.082,-1.016,-0.2
1755668895.5858629,-0.01,-0.945,-0.168
1755668895.69924,-0.069,-1.076,-0.215
1755668895.810392,-0.243,-0.964,-0.241
1755668895.923176,-0.433,-0.912,-0.257
1755668896.036963,-0.588,-0.727,-0.059
1755668896.156373,-0.754,-0.515,0.31
1755668896.276785,-0.824,-0.373,0.456
1755668896.3916411,-0.777,0.039,0.75
1755668896.5063848,-0.815,0.145,0.668
1755668896.623721,-0.846,0.101,0.233
1755668896.7422988,-0.902,-0.058,-0.148
1755668896.8525388,-0.691,-0.344,-0.411
1755668896.974797,-0.672,-0.706,-0.014
1755668897.087269,-0.39,-0.979,-0.094
1755668897.201979,-0.029,-1.083,0.035
1755668897.318825,0.216,-1.202,-0.011
1755668897.4294772,0.258,-1.106,0.081
1755668897.551942,0.156,-1.205,-0.075
1755668897.671802,-0.192,-1.013,0.038
1755668897.7875042,-0.576,-0.65,-0.157
1755668897.897268,-0.696,-0.333,-0.059
1755668898.012295,-0.733,0.098,0.347
1755668898.1275089,-0.75,-0.031,0.704
1755668898.24451,-0.683,0.125,0.998
1755668898.365656,-0.714,0.144,0.926
1755668898.479998,-0.819,0.103,0.466
1755668898.597179,-0.889,0.184,0.17
1755668898.715117,-0.783,-0.142,-0.311
1755668898.8248582,-0.459,-0.49,-0.459
1755668898.93332,0.02,-1.051,-0.275
1755668899.0469592,0.425,-0.885,-0.01
1755668899.16911,0.639,-1.02,0.447
1755668899.305088,0.831,-1.179,0.574
1755668899.414162,0.595,-0.857,0.521
1755668899.525159,-0.227,-0.904,0.302
1755668899.6418922,-0.469,-0.497,0.009
1755668899.75762,-0.523,-0.19,0.327
1755668899.87655,-0.519,-0.141,0.951
1755668899.992198,-0.211,0.197,1.449
1755668900.103696,-0.268,0.236,1.776
1755668900.227788,-0.654,0.147,0.3
1755668900.3421462,-0.693,-0.077,-0.186
1755668900.456608,-0.496,-0.324,-0.529
1755668900.5697489,-0.291,-0.797,-0.621
1755668900.685143,-0.087,-0.94,-0.33
1755668900.796348,0.108,-1.004,-0.167
1755668900.913155,0.382,-1.191,-0.114
1755668901.029943,0.373,-1.073,0.026
1755668901.14826,0.346,-0.941,-0.012
1755668901.26855,0.376,-0.906,-0.006
1755668901.385008,0.418,-0.95,-0.028
1755668901.498813,0.397,-0.894,-0.029
1755668901.616093,0.403,-0.925,-0.014
1755668901.731095,0.405,-0.908,-0.042
1755668901.862088,0.412,-0.898,-0.035
1755668901.978112,0.416,-0.894,-0.037
1755668902.09583,0.423,-0.938,-0.05
1755668902.2103622,0.423,-0.94,-0.052
1755668902.325661,0.417,-0.943,-0.033
1755668902.438713,0.43,-0.922,-0.05
1755668902.555334,0.48,-0.996,-0.123
1755668902.671201,0.432,-1.125,-0.097
1755668902.782666,0.166,-0.911,0.002
1755668902.900852,-0.21,-1.049,-0.19
1755668903.015161,-0.275,-0.93,-0.227
1755668903.126077,-0.225,-0.834,-0.365
1755668903.244456,-0.3,-0.779,-0.53
1755668903.362474,-0.416,-0.687,-0.383
1755668903.47744,-0.574,-0.53,-0.458
1755668903.590069,-0.612,-0.547,-0.439
1755668903.706312,-0.571,-0.546,-0.443
1755668903.8126562,-0.526,-0.617,-0.439
1755668903.9341729,-0.53,-0.721,-0.334
1755668904.04738,-0.478,-0.763,-0.32
1755668904.152069,-0.398,-0.926,-0.332
1755668904.268878,-0.332,-0.954,-0.299
1755668904.384026,-0.227,-0.951,-0.246
1755668904.496563,-0.249,-0.944,-0.095
1755668904.610196,-0.188,-0.891,-0.12
1755668904.7366369,-0.163,-1.077,-0.059
1755668904.843366,-0.206,-0.938,-0.176
1755668904.964849,-0.393,-0.987,0.274
1755668905.07445,-0.225,-0.981,0.219
1755668905.192889,-0.258,-0.813,0.211
1755668905.303437,-0.21,-0.831,0.094
1755668905.419751,-0.13,-0.626,0.597
1755668905.530189,0.1,-0.683,0.863
1755668905.653517,0.422,-0.661,1.018
1755668905.776803,0.737,-0.53,1.046
1755668905.8940978,0.615,-0.544,0.668
1755668906.006752,0.529,-0.358,0.44
1755668906.126121,1.046,0.211,0.1
1755668906.23873,1.163,-0.101,0.215
1755668906.352478,1.027,0.168,0.011
1755668906.483774,1.109,0.238,-0.007
1755668906.592397,1.144,0.165,0.058
1755668906.697793,1.233,0.027,0.184
1755668906.813172,1.261,0.012,0.217
1755668906.935435,1.272,0.05,0.211
1755668907.0532951,0.903,0.007,0.151
1755668907.170877,0.914,-0.272,0.242
1755668907.286068,1.024,-0.271,0.284
1755668907.396286,1.084,-0.273,0.232
1755668907.508312,0.961,-0.341,0.265
1755668907.623477,0.984,-0.34,0.243
1755668907.759576,0.801,-0.441,0.222
1755668907.881651,0.719,-0.502,0.143
1755668907.9910452,0.738,-0.58,0.162
1755668908.0991318,0.734,-0.63,0.181
1755668908.211277,0.782,-0.594,0.19
1755668908.333013,0.777,-0.595,0.158
1755668908.445032,0.769,-0.623,0.125
1755668908.56647,0.807,-0.599,0.104
1755668908.680415,0.723,-0.51,0.022
1755668908.796502,0.807,-0.339,-0.222
1755668908.92396,0.976,-0.327,-0.347
1755668909.053256,1.031,-0.271,-0.223
1755668909.168824,1.013,-0.14,-0.274
1755668909.279562,1.019,-0.17,-0.332
1755668909.406861,0.974,-0.268,-0.267
1755668909.527686,1.028,-0.276,-0.197
1755668909.648083,0.874,-0.325,-0.263
1755668909.758121,0.879,-0.355,-0.416
1755668909.868694,0.927,-0.455,-0.357
1755668909.985883,0.889,-0.474,-0.27
1755668910.096698,0.788,-0.572,-0.07
1755668910.201716,0.799,-0.63,0.024
1755668910.3176022,0.776,-0.693,0.029
1755668910.4403431,0.758,-0.704,0.06
1755668910.551266,0.737,-0.681,0.08
1755668910.666359,0.762,-0.684,0.13
1755668910.7766132,0.804,-0.604,0.154
1755668910.885203,0.791,-0.53,0.153
1755668911.000742,0.779,-0.475,0.173
1755668911.1098838,0.803,-0.342,0.219
1755668911.223973,0.908,-0.166,0.169
1755668911.350813,1.244,0.052,-0.007
1755668911.461697,0.838,-0.11,0.023
1755668911.570026,0.945,0.058,0.145
1755668911.684744,1.143,0.115,0.194
1755668911.985007,1.188,0.194,0.093
1755668912.108654,0.978,0.184,0.065
1755668912.236722,0.92,0.266,0.05
1755668912.3579211,0.614,0.407,-0.042
1755668912.480879,0.859,0.318,-0.009
1755668912.600126,1.125,0.443,-0.023
1755668912.716713,-0.029,-0.041,-0.03
1755668912.842404,-0.699,0.948,0.011
1755668912.965164,-0.113,0.273,-0.978
1755668913.082031,-0.006,0.244,-0.894
1755668913.208746,0.008,0.185,-0.997
1755668913.332306,0.016,-0.004,-0.999
1755668913.4535758,0.006,0.258,-0.885
1755668913.5727649,0.011,0.031,-1.026
1755668913.694836,0.011,0.098,-0.989
1755668913.8155909,0.014,0.111,-0.997
1755668913.9351392,0.013,0.074,-0.996
1755668914.054493,0.017,0.072,-0.993
1755668914.192422,-0.006,0.019,-1.11
